REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;8837;41163;"EE JOAO FIRMINO C.ARAUJO-DR. ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;264278
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9003;41147;"EE JORGE RAHME-PROF.         ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;157963
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9039;41151;"EE ANTONIO NASCIMENTO-PROF.  ";"SAO BERNARDO DO CAMPO                  ";QAE;1;4343;SECRETARIO DE ESCOLA;A;0;1;0;0;0;0;0;1;31;272882
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9210;41140;"EE MARIA IRACEMA MUNHOZ       ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;248396
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9261;41139;"EE JOAO RAMALHO               ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;255143
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9261;41139;"EE JOAO RAMALHO               ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;244868
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9477;41198;EE MARIA C.MOURA BRANCO-PROFA.;"SAO CAETANO DO SUL                     ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;1;0;0;0;0;9;31;250965
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;9581;41200;"EE IDALINA M.COSTA SODRE-DONA ";"SAO CAETANO DO SUL                     ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;254409
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;41282;53708;EE MARIA OSORIO TEIXEIRA-PROFA;"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;183933
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;42055;57281;"EE BRAZILIA TONDI DE LIMA     ";"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;9;0;0;0;0;9;31;301306
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;906669;71131;EE WALKER COSTA BARBOSA-PROF.;"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;185641
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;908769;76105;EE VILMA APP.A.SILVEIRA-PROFA.;"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;244823
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;924210;23831;"EE TEREZA DELTA               ";"SAO BERNARDO DO CAMPO                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;15;31;175016
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;924428;24452;"EE MAURICIO DE CASTRO         ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;154801
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;924428;24452;"EE MAURICIO DE CASTRO         ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;146609
GDE_SP;D.E.REG. SUZANO;0;39621;D.E.REG. SUZANO;"SUZANO                                 ";QSE;1;3915;DIRETOR I;C;0;0;0;15;0;0;0;15;31;271854
GDE_SP;D.E.REG. SUZANO;0;39621;D.E.REG. SUZANO;"SUZANO                                 ";QSE;1;3915;DIRETOR I;C;0;0;0;0;0;0;0;2;31;239980
GDE_SP;D.E.REG. SUZANO;6932;40892;"EE MORATO DE OLIVEIRA-DR.    ";"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;164163
GDE_SP;D.E.REG. SUZANO;7161;40890;EE GERALDO J.REZENDE SILVA-PF.;"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;31;31;339126
GDE_SP;D.E.REG. SUZANO;7171;40900;"EE GIOVANNI B.RAFFO-PROF.DR. ";"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;2;7;0;0;0;0;9;31;2254801
GDE_SP;D.E.REG. SUZANO;46197;60062;"EE CHOJIRO SEGAWA             ";"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;163193
GDE_SP;D.E.REG. SUZANO;46450;60773;"EE OSWALDO DE OLIVEIRA LIMA   ";"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;6;31;299126
GDE_SP;D.E.REG. SUZANO;901891;64053;"EE JANDYRA COUTINHO-PROFA.   ";"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;20;0;0;20;31;166914
GDE_SP;D.E.REG. SUZANO;908927;76928;"EE OLZANETTI GOMES-PROF.     ";"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;7;31;464922
GDE_SP;D.E.REG. SUZANO;918684;2247;EE       MASAITI SEKINE   PROF;"SUZANO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;274739
GDE_SP;D.E.REG. SUZANO;921087;18440;EE JACQUES-YVES COSTEAU-COMAND;"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;252281
GDE_SP;D.E.REG. SUZANO;921087;18440;EE JACQUES-YVES COSTEAU-COMAND;"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;181475
GDE_SP;"D.E.REG. TABOAO DA SERRA ";0;75852;"D.E.REG. TABOAO DA SERRA ";"TABOAO DA SERRA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;1;0;0;0;0;0;1;31;135010
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10133;41301;"EE MARIA AUXILIADORA          ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;257771
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10145;41306;"EE IRIA KUNZ-IRMA             ";"EMBU DAS ARTES                         ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;A;0;0;0;0;31;0;0;31;31;224825
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10315;41302;EE IRACEMA BELLO ORICCHIO-DRA.;"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;224753
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10352;41400;"EE WANDYCK FREITAS-JORNAL.   ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;2;31;274324
GDE_SP;"D.E.REG. TABOAO DA SERRA ";37114;41307;"EE TADAKIYO SAKAI             ";"EMBU DAS ARTES                         ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;22;31;233150
GDE_SP;"D.E.REG. TABOAO DA SERRA ";40654;55222;"EE MARIA NELIDA S.MELLO-DONA  ";"EMBU DAS ARTES                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;215552
GDE_SP;"D.E.REG. TABOAO DA SERRA ";566202;97968;"EE CHB EMBU N II              ";"EMBU DAS ARTES                         ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;15;0;0;0;15;31;296254
GDE_SP;"D.E.REG. TABOAO DA SERRA ";906426;71113;"EE LUCIA CASTRO BUENO-PROFA   ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;4;0;0;0;0;0;19;31;215121
GDE_SP;"D.E.REG. CAIEIRAS ";5538;40342;"EE SUZANA DIAS                ";"CAJAMAR                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;31;0;0;0;0;31;31;195280
GDE_SP;"D.E.REG. CAIEIRAS ";5642;40785;"EE NIDE ZAIM CARDOSO-PROFA.  ";"MAIRIPORA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;204069
GDE_SP;"D.E.REG. CAIEIRAS ";5691;40353;"EE RITUCO MITANI-PROFA.      ";"FRANCO DA ROCHA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;11;0;0;0;0;0;21;31;195997
GDE_SP;"D.E.REG. CAIEIRAS ";5721;44280;"EE PEDRO GALRAO DO NASCIMENTO ";"MAIRIPORA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;195119
GDE_SP;"D.E.REG. CAIEIRAS ";5745;40783;"EE PIETRO PETRI               ";"MAIRIPORA                              ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;15;0;0;0;15;31;139639
GDE_SP;"D.E.REG. CAIEIRAS ";41853;57260;"EE AFONSO MORENO              ";"FRANCISCO MORATO                       ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;131974
GDE_SP;"D.E.REG. CAIEIRAS ";44957;59083;"EE VINCENZO LOBASSI           ";"FRANCISCO MORATO                       ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;217797
GDE_SP;"D.E.REG. CAIEIRAS ";48811;62321;EE ELVIRA PARADA MANGA-PROFA.;"FRANCO DA ROCHA                        ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;31;31;312034
GDE_SP;"D.E.REG. CAIEIRAS ";48823;62322;"EE ADAIL JARBAS DUCLOS        ";"FRANCO DA ROCHA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;14;31;178480
GDE_SP;"D.E.REG. CAIEIRAS ";50428;27556;EE KATIA M.T.LEME TONELLI-PROF;"FRANCO DA ROCHA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;156274
GDE_SP;"D.E.REG. CAIEIRAS ";902366;67098;"EE DO BAIRRO DO ITAIM         ";"MAIRIPORA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;229349
GDE_SP;"D.E.REG. CAIEIRAS ";908423;73494;EE CARLOS AUGUSTO P.FLEURY-PF.;"MAIRIPORA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;157577
GDE_SP;"D.E.REG. CAIEIRAS ";913443;80572;"EE JOSE BARROS MARTINS-EDITOR ";"FRANCISCO MORATO                       ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;23;31;211818
GDE_SP;"D.E.REG. CAIEIRAS ";913443;80572;"EE JOSE BARROS MARTINS-EDITOR ";"FRANCISCO MORATO                       ";QM-DOCENTE;3;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;245451
GDE_SP;"D.E.REG. CAIEIRAS ";923631;22944;EE APARECIDO R.TONELLOTTI-PROF;"FRANCISCO MORATO                       ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;274684
GDE_SP;"D.E.REG. CAIEIRAS ";923643;22945;EE JOCIMARA VIEIRA SILVA-PROFA;"FRANCO DA ROCHA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;29;0;0;29;31;223228
GDE_SP;D.E.REG. CARAPICUIBA;9696;41283;"EE ALBERTO KENWORTHY          ";"CARAPICUIBA                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;297172
GDE_SP;D.E.REG. CARAPICUIBA;9726;41265;"EE MARIO SALES SOUTO-ENG.    ";"CARAPICUIBA                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;1;0;0;0;0;1;31;226269
GDE_SP;D.E.REG. CARAPICUIBA;10522;41286;EE ANTONIETA DI L.OZEKI-PROFA.;"COTIA                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;2;0;0;0;0;0;2;31;198087
GDE_SP;D.E.REG. CARAPICUIBA;10595;41284;"EE BATISTA CEPELOS            ";"COTIA                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;212898
GDE_SP;D.E.REG. CARAPICUIBA;10601;41298;"EE ROQUE CELESTINO PIRES      ";"COTIA                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;15;31;274507
GDE_SP;D.E.REG. CARAPICUIBA;41324;55198;EE NIDELSE MARTINS ALMEIDA-PFA;"CARAPICUIBA                            ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;31;31;31;188896
GDE_SP;D.E.REG. CARAPICUIBA;44748;59095;EE ROBERTO CORTE-REAL-JORNAL.;"COTIA                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;191703
GDE_SP;D.E.REG. CARAPICUIBA;48124;61011;"EE REPUBLICA DO PERU          ";"COTIA                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;15;31;251387
GDE_SP;D.E.REG. CARAPICUIBA;48124;61011;"EE REPUBLICA DO PERU          ";"COTIA                                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;243487
GDE_SP;"D.E.REG. DIADEMA  ";7377;40994;"EE JOSE ARTIGAS-GENERAL       ";"DIADEMA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;2;31;143480
GDE_SP;"D.E.REG. DIADEMA  ";7390;40984;EE ANTONIETA BORGES ALVES-PROF;"DIADEMA                                ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;373043
GDE_SP;"D.E.REG. DIADEMA  ";7420;40980;"EE SERGIO BUARQUE DE HOLANDA  ";"DIADEMA                                ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;31;0;0;31;31;178566
GDE_SP;"D.E.REG. DIADEMA  ";7432;40992;EE ALDEMIR SOUZA CASTRO-PROF.;"DIADEMA                                ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;28;31;193611
GDE_SP;"D.E.REG. DIADEMA  ";7456;40995;EE EVANDRO CAIAFA ESQUIVEL-PF.;"DIADEMA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;2;0;0;0;0;0;2;31;282367
GDE_SP;"D.E.REG. DIADEMA  ";7473;40983;"EE RAUL SADDI                 ";"DIADEMA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;7;0;0;0;0;7;31;242459
GDE_SP;"D.E.REG. DIADEMA  ";7523;40978;"EE PEDRO MADOGLIO-PROF.      ";"DIADEMA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;143199
GDE_SP;"D.E.REG. DIADEMA  ";39329;46310;"EE HOMERO SILVA               ";"DIADEMA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;207391
GDE_SP;"D.E.REG. DIADEMA  ";41178;56644;EE OSWALDO L.GOMES CARDIM-PROF;"DIADEMA                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;21;0;0;21;31;230875
GDE_SP;"D.E.REG. DIADEMA  ";284348;29343;"EE DIADEMA                    ";"DIADEMA                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;11;0;0;11;31;169336
GDE_SP;"D.E.REG. DIADEMA  ";906621;71126;"EE JORGE FERREIRA             ";"DIADEMA                                ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;314499
GDE_SP;"D.E.REG. DIADEMA  ";915749;82785;"EE JOSE MARCATO               ";"DIADEMA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;26;26;31;250993
GDE_SP;D.E.REG. GUARULHOS NORTE;0;39619;D.E.REG. GUARULHOS NORTE;"GUARULHOS                              ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;6;31;203701
GDE_SP;D.E.REG. GUARULHOS NORTE;0;39619;D.E.REG. GUARULHOS NORTE;"GUARULHOS                              ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;0;0;0;15;0;0;0;15;31;257099
GDE_SP;D.E.REG. GUARULHOS NORTE;0;39619;D.E.REG. GUARULHOS NORTE;"GUARULHOS                              ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;0;0;0;15;0;0;0;15;31;335257
GDE_SP;D.E.REG. GUARULHOS NORTE;5812;40378;"EE MARIA ROSA BROTA-PROFA.   ";"GUARULHOS                              ";QAE;2;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;14;31;285477
GDE_SP;D.E.REG. GUARULHOS NORTE;5812;40378;"EE MARIA ROSA BROTA-PROFA.   ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;229945
GDE_SP;D.E.REG. GUARULHOS NORTE;5836;40368;"EE BRASILIA C.OLIVEIRA-DONA   ";"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;30;31;239338
GDE_SP;D.E.REG. GUARULHOS NORTE;5988;40754;"EE MARIA LEONI                ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;257856
GDE_SP;D.E.REG. GUARULHOS NORTE;5988;40754;"EE MARIA LEONI                ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;238216
GDE_SP;D.E.REG. GUARULHOS NORTE;6014;40370;EE FRANCISCA ASSIS F.NOVAK-PFA;"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;1;31;356917
GDE_SP;D.E.REG. GUARULHOS NORTE;6099;40377;"EE JUVENAL RAMOS BARBOSA      ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;2;0;0;0;0;0;2;31;352154
GDE_SP;D.E.REG. GUARULHOS NORTE;35713;46290;"EE CYRO BARREIROS-PROF.      ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;168119
GDE_SP;D.E.REG. GUARULHOS NORTE;39184;46289;EE ROBERTA MARIA L.CHAVES-PROF;"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;28;31;133433
GDE_SP;D.E.REG. GUARULHOS NORTE;41890;57241;"EE GLAUBER ROCHA              ";"GUARULHOS                              ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;292811
GDE_SP;D.E.REG. GUARULHOS NORTE;41890;57241;"EE GLAUBER ROCHA              ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;317747
GDE_SP;D.E.REG. GUARULHOS NORTE;43312;57611;"EE BOM PASTOR                 ";"GUARULHOS                              ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;234062
GDE_SP;D.E.REG. GUARULHOS NORTE;48860;62326;EE ANTONIO VELASCO ARAGON-PE.;"GUARULHOS                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;251417
GDE_SP;D.E.REG. GUARULHOS NORTE;352585;91983;"EE BOM PASTOR II              ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;179767
GDE_SP;D.E.REG. GUARULHOS NORTE;901829;64045;"EE JOSE MARUN ATALLA          ";"GUARULHOS                              ";QM-DOCENTE;3;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;31;0;0;31;31;240042
GDE_SP;D.E.REG. GUARULHOS NORTE;908459;73497;EE WANDA MASCAGNI DE SA-PROFA.;"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;15;0;0;0;15;31;360960
GDE_SP;D.E.REG. GUARULHOS NORTE;908459;73497;EE WANDA MASCAGNI DE SA-PROFA.;"GUARULHOS                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;189932
GDE_SP;D.E.REG. GUARULHOS NORTE;908459;73497;EE WANDA MASCAGNI DE SA-PROFA.;"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;9;31;149488
GDE_SP;D.E.REG. GUARULHOS NORTE;908861;76737;"EE JOSE STOROPOLI-DEPUTADO    ";"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;5;31;201345
GDE_SP;D.E.REG. GUARULHOS NORTE;908861;76737;"EE JOSE STOROPOLI-DEPUTADO    ";"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;225939
GDE_SP;D.E.REG. GUARULHOS NORTE;908861;76737;"EE JOSE STOROPOLI-DEPUTADO    ";"GUARULHOS                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;142732
GDE_SP;D.E.REG. GUARULHOS NORTE;923187;22430;EE MARIO BOMBASSEI FILHO-PROF.;"GUARULHOS                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;430674
GDE_SP;D.E.REG. GUARULHOS NORTE;923187;22430;EE MARIO BOMBASSEI FILHO-PROF.;"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;31;0;0;0;0;31;31;146279
GDE_SP;D.E.REG. GUARULHOS NORTE;923357;22707;"EE LYDIA KITZ MOREIRA         ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;1;31;287396
GDE_SP;D.E.REG. GUARULHOS NORTE;925032;26379;"EE PARQUE SANTOS DUMONT       ";"GUARULHOS                              ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;D;0;0;0;15;0;0;0;15;31;352272
GDE_SP;D.E.REG. GUARULHOS NORTE;925044;26226;"EE PONTE ALTA V               ";"GUARULHOS                              ";QAE;2;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;17;31;249602
GDE_SP;D.E.REG. GUARULHOS NORTE;925044;26226;"EE PONTE ALTA V               ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;30;31;208148
GDE_SP;D.E.REG. GUARULHOS NORTE;925073;26375;"EE JARDIM SANTA LIDIA         ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;1;0;0;0;0;0;0;1;31;312938
GDE_SP;D.E.REG. GUARULHOS NORTE;925093;26374;"EE VILMA M.S.CARNEIRO-PROFA. ";"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;31;31;170679
GDE_SP;D.E.REG. GUARULHOS SUL;0;39618;D.E.REG. GUARULHOS SUL;"GUARULHOS                              ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;0;15;0;0;0;15;31;170824
GDE_SP;D.E.REG. GUARULHOS SUL;5927;40755;EE EMILIA ANNA ANTONIO-PROFA.;"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;252410
GDE_SP;D.E.REG. GUARULHOS SUL;6048;40767;"EE ARY GOMES-CORONEL          ";"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;141845
GDE_SP;D.E.REG. GUARULHOS SUL;6270;40779;EE ZILDA ROMEIRO P.M.SILVA-PFA;"GUARULHOS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;223171
GDE_SP;D.E.REG. GUARULHOS SUL;37631;46299;EE JOCILA PEREIRA GUIMARAES-PF;"GUARULHOS                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;149698
