REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_PATERNIDADE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
INTERIOR;D.E.REG. AMERICANA;903772;69031;EE NIOMAR AP.M.G.A.GURGEL-PROF;"AMERICANA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;135603
INTERIOR;D.E.REG. AMERICANA;905574;70779;EE JOAQUIM RODRIGUES AZENHA-DR;"NOVA ODESSA                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;11;31;246390
INTERIOR;D.E.REG. AMERICANA;913157;80741;EE ROMANA O.SALLES CUNHA-PROFA;"SANTA BARBARA D'OESTE                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;24;24;31;192580
INTERIOR;D.E.REG. ANDRADINA;30703;44472;"EE AGNES LIEDTKE              ";"PEREIRA BARRETO                        ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;454814
INTERIOR;D.E.REG. ANDRADINA;30740;45697;"EE ARNO HAUSSER               ";"ILHA SOLTEIRA                          ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;496203
INTERIOR;D.E.REG. ANDRADINA;30740;45697;"EE ARNO HAUSSER               ";"ILHA SOLTEIRA                          ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;24;0;0;0;24;31;498779
INTERIOR;"D.E.REG. APIAI ";14321;42641;"EE NASCIMENTO SATIRO DA SILVA ";"IPORANGA                               ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;243246
INTERIOR;"D.E.REG. APIAI ";14345;42634;EE ELIAS LAGES MAGALHAES-PROF.;"ITAOCA                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;261130
INTERIOR;"D.E.REG. APIAI ";14345;42634;EE ELIAS LAGES MAGALHAES-PROF.;"ITAOCA                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;5;31;152012
INTERIOR;"D.E.REG. APIAI ";14394;42640;EE THEREZINHA S.PASSARO-PROFA.;"GUAPIARA                               ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;482627
INTERIOR;"D.E.REG. APIAI ";43369;57616;"EE LUIZ PAGLIATO              ";"GUAPIARA                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;245468
INTERIOR;"D.E.REG. APIAI ";48215;60998;"EE LEOPOLDO LEME VERNECK      ";"APIAI                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;185139
INTERIOR;"D.E.REG. APIAI ";48239;61000;EE JULIA SILVEIRA MELLO-PROFA.;"RIBEIRA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;495167
INTERIOR;"D.E.REG. APIAI ";912037;80499;EE MARIA B.F.RODRIGUES-PROFA.;"ITAPIRAPUA PAULISTA                    ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;542208
INTERIOR;D.E.REG. ARACATUBA;29713;44327;"EE LUIZ GAMA                  ";"ARACATUBA                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;451693
INTERIOR;D.E.REG. ARACATUBA;29798;44339;"EE MANOEL BENTO CRUZ          ";"ARACATUBA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;15;15;31;237241
INTERIOR;D.E.REG. ARACATUBA;29804;44349;EE VICTOR ANTONIO TRINDADE-PF.;"ARACATUBA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;154588
INTERIOR;D.E.REG. ARACATUBA;29877;44333;EE PURCINA ELISA ALMEIDA-PROFA;"ARACATUBA                              ";QAE;1;4344;ASSISTENTE ADM. ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;277199
INTERIOR;D.E.REG. ARACATUBA;29981;44487;"EE VICENTE BARBOSA            ";"VALPARAISO                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;281882
INTERIOR;D.E.REG. ARARAQUARA;4092;6875;EE MIR.LEOP.CAR.CAS.MON PROF .;"ARARAQUARA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;0;6;31;500826
INTERIOR;D.E.REG. ARARAQUARA;21885;43374;EE ANTONIA EUGENIA MARTINS-PFA;"ARARAQUARA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;2;31;365716
INTERIOR;D.E.REG. ARARAQUARA;21891;43394;"EE GERALDO H.AZZISACHS-PROF. ";"ARARAQUARA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;220877
INTERIOR;D.E.REG. ARARAQUARA;21969;43388;"EE FLORESTANO LIBUTTI         ";"ARARAQUARA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;6;0;0;0;0;6;31;346600
INTERIOR;D.E.REG. ARARAQUARA;25008;43555;"EE ROBERTO VELTRE-PROF.      ";"MATAO                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;31;157644
INTERIOR;"D.E.REG. ASSIS ";0;39724;"D.E.REG. ASSIS ";"ASSIS                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;9;0;0;0;0;9;31;337773
INTERIOR;"D.E.REG. ASSIS ";0;39724;"D.E.REG. ASSIS ";"ASSIS                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;23;31;224380
INTERIOR;"D.E.REG. ASSIS ";33005;44887;"EE CLAUDIO DE SOUZA DR.      ";"LUTECIA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;29;0;0;0;29;31;281018
INTERIOR;"D.E.REG. ASSIS ";33042;44846;EE JOSE AUGUSTO DE CARVALHO DR;"CANDIDO MOTA                           ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;12;0;0;0;0;0;12;31;234833
INTERIOR;"D.E.REG. ASSIS ";33200;44832;"EE JOSE AUGUSTO RIBEIRO       ";"ASSIS                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;20;0;0;0;0;20;31;297952
INTERIOR;"D.E.REG. AVARE ";14497;41862;"EE JOAO CRUZ-CEL.            ";"AVARE                                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;459536
INTERIOR;"D.E.REG. AVARE ";14515;41879;"EE PAULO DELICIO              ";"AGUAS DE SANTA BARBARA                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;251825
INTERIOR;"D.E.REG. AVARE ";14679;41864;"EE MATILDE VIEIRA             ";"AVARE                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;188468
INTERIOR;"D.E.REG. AVARE ";45226;59135;"EE EMILIO IMMOOS-PADRE        ";"AVARE                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;14;14;31;195757
INTERIOR;"D.E.REG. AVARE ";905185;70830;"EE COTA LEONEL-DONA           ";"AVARE                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;187631
INTERIOR;"D.E.REG. BARRETOS ";0;39681;"D.E.REG. BARRETOS ";"BARRETOS                               ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;A;0;0;0;0;0;0;0;0;3;31;338689
INTERIOR;"D.E.REG. BAURU ";25264;43676;"EE ANIS DABUS-DR.            ";"AVAI                                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;202256
INTERIOR;"D.E.REG. BAURU ";25276;43700;"EE LUIZ ZUIANI-DR.           ";"BAURU                                  ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;156843
INTERIOR;"D.E.REG. BAURU ";25306;43694;"EE TORQUATO MINHOTO           ";"BAURU                                  ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;194290
INTERIOR;"D.E.REG. BAURU ";25324;43706;"EE RODOLFO MIRANDA-SENADOR    ";"CABRALIA PAULISTA                      ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;483359
INTERIOR;"D.E.REG. BAURU ";25483;43704;"EE CAROLINA L.ALMEIDA-PROFA. ";"BAURU                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;140457
INTERIOR;"D.E.REG. BAURU ";25549;43681;"EE GUIA LOPES                 ";"BAURU                                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;471541
INTERIOR;"D.E.REG. BAURU ";40939;56507;"EE CARLOS CHAGAS-DR.         ";"BAURU                                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;456272
INTERIOR;"D.E.REG. BAURU ";49670;62451;"EE FARID FAYAD-PROF.         ";"AGUDOS                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;321598
INTERIOR;"D.E.REG. BAURU ";903541;69029;"EE SETH DE ALMEIDA            ";"PRESIDENTE ALVES                       ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;294559
INTERIOR;"D.E.REG. BAURU ";921373;19742;EE MARIA A.M.OKAZAKI   PROFA;"BAURU                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;3;31;335300
INTERIOR;"D.E.REG. BIRIGUI  ";30132;44399;"EE ALVARO ALVIM               ";"BURITAMA                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;17;17;31;269776
INTERIOR;"D.E.REG. BIRIGUI  ";43102;57245;EE LYDIA HELENA F.STUHR-PROFA.;"BIRIGUI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;17;0;0;0;0;17;31;337066
INTERIOR;"D.E.REG. BIRIGUI  ";48562;62177;EE IZABEL ALMEIDA MARIN-PROF.;"BIRIGUI                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;138936
INTERIOR;"D.E.REG. BIRIGUI  ";905926;70750;"EE RICARDO PERUZZO-PROF.     ";"BIRIGUI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;201890
INTERIOR;"D.E.REG. BIRIGUI  ";905938;70751;"EE HERMINIO CANTISANI-PROF.  ";"BIRIGUI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;179158
INTERIOR;"D.E.REG. BIRIGUI  ";923382;22720;EE ANTONIO SALES OLIVEIRA-PROF;"BIRIGUI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;3;0;0;0;13;31;498068
INTERIOR;"D.E.REG. BIRIGUI  ";923382;22720;EE ANTONIO SALES OLIVEIRA-PROF;"BIRIGUI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;0;1;31;220853
INTERIOR;"D.E.REG. BIRIGUI  ";924283;24259;EE OLIVIA ANGELA FURLANI-PROFA;"BIRIGUI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;31;0;0;0;31;31;497003
INTERIOR;"D.E.REG. BOTUCATU ";14448;41874;"EE DANUZIA DE SANTI-PROFA.   ";"ITATINGA                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;3;0;0;0;0;3;31;277147
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";17711;45938;EE JOSEPHINA G.F.ANDREUCCI-PFA;"SOCORRO                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;286417
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";17875;42962;"EE ESTANISLAU AUGUSTO-PROF.  ";"PINHALZINHO                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;0;31;31;496884
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";17887;42951;EE MARIA CARMO BARBOZA-PROFA.;"ATIBAIA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;250657
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";17887;42951;EE MARIA CARMO BARBOZA-PROFA.;"ATIBAIA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;6;31;267549
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";18036;42944;"EE ISMAEL AGUIAR LEME         ";"BRAGANCA PAULISTA                      ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;207153
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";42602;57344;EE AUGUSTA AMARAL PECANHA-PROF;"PIRACAIA                               ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;0;5;31;195794
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";903848;69036;"EE CARLOS JOSE RIBEIRO-PROF. ";"ATIBAIA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;30;31;274975
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";907327;73378;EE MARCOS A.SILVA GUIMARAES-PF;"BRAGANCA PAULISTA                      ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;29;0;0;0;29;31;157416
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";912897;80751;EE CLELIA B.LEITE SILVA-PROFA.;"NAZARE PAULISTA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;215417
INTERIOR;"D.E.REG. BRAGANCA PAULISTA  ";919214;10702;EE LUZIA DELLA ROSA HACI-PROFA;"NAZARE PAULISTA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;26;0;0;0;0;26;31;300995
INTERIOR;"D.E.REG. CAMPINAS LESTE ";18302;42795;"EE CARLOS GOMES               ";"CAMPINAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;8;31;2254059
INTERIOR;"D.E.REG. CAMPINAS LESTE ";18570;42761;"EE JOSE MARIA MATOZINHO       ";"CAMPINAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;296551
INTERIOR;"D.E.REG. CAMPINAS LESTE ";18715;42804;"EE ANTONIO VILELA JR   PROF   ";"CAMPINAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;244538
INTERIOR;"D.E.REG. CAMPINAS LESTE ";47120;60847;"EE CORIOLANO MONTEIRO-PROF.  ";"CAMPINAS                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;9;31;250397
INTERIOR;"D.E.REG. CAMPINAS LESTE ";65626;27600;EE TELEMACO PAIOLI MELGES-DR.;"CAMPINAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;218206
INTERIOR;"D.E.REG. CAMPINAS OESTE ";0;23855;"D.E.REG. CAMPINAS OESTE ";"CAMPINAS                               ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;30;31;208945
INTERIOR;"D.E.REG. CAMPINAS OESTE ";18089;42932;EE ANTONIO ALVES ARANHA-PROF.;"VALINHOS                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;16;31;294647
INTERIOR;"D.E.REG. CAMPINAS OESTE ";18089;42932;EE ANTONIO ALVES ARANHA-PROF.;"VALINHOS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;9;31;248547
INTERIOR;"D.E.REG. CAMPINAS OESTE ";18600;42811;"EE CELESTINO DE CAMPOS-PROF. ";"CAMPINAS                               ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;197123
INTERIOR;"D.E.REG. CAMPINAS OESTE ";18797;42801;"EE BARRETO-DOM                ";"CAMPINAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;170749
INTERIOR;"D.E.REG. CAMPINAS OESTE ";18797;42801;"EE BARRETO-DOM                ";"CAMPINAS                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;249175
INTERIOR;"D.E.REG. CAMPINAS OESTE ";39895;56506;EE BENEDICTA SALLES P.WUTKE-PF;"CAMPINAS                               ";QM-DOCENTE;1;5776;PROFESSOR EDUCAÇÃO BASICA I;A;0;0;0;0;0;0;0;15;15;31;158283
INTERIOR;"D.E.REG. CAMPINAS OESTE ";46176;60032;EE NEWTON PIMENTA NEVES-PROF.;"CAMPINAS                               ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;4;31;223728
INTERIOR;"D.E.REG. CAMPINAS OESTE ";191309;27943;"EE LUIS TADEU FACION-PROF.   ";"CAMPINAS                               ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;319995
INTERIOR;"D.E.REG. CAMPINAS OESTE ";445897;94465;"EE JARDIM ROSSIN              ";"CAMPINAS                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;234254
INTERIOR;"D.E.REG. CAMPINAS OESTE ";901124;64099;EE CELESTE PALANDI MELLO-PROFA;"CAMPINAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;296138
INTERIOR;"D.E.REG. CAMPINAS OESTE ";903899;69040;"EE BENEVENUTO TORRES-PROF.   ";"CAMPINAS                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;25;25;31;149910
INTERIOR;"D.E.REG. CAMPINAS OESTE ";923655;22954;"EE SAO JUDAS TADEU            ";"CAMPINAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;198835
INTERIOR;"D.E.REG. CAMPINAS OESTE ";924568;24972;EE IDALINA C.SOUZA PEREIRA-PF.;"CAMPINAS                               ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;10;31;225697
INTERIOR;"D.E.REG. CAMPINAS OESTE ";924921;25357;"EE CONJUNTO VIDA NOVA III     ";"CAMPINAS                               ";QM-DOCENTE;2;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;31;0;0;0;31;31;243705
INTERIOR;"D.E.REG. CAMPINAS OESTE ";924933;25358;EE GLORIA A.ROSA VIANA-PROFA.;"CAMPINAS                               ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;0;31;31;280127
INTERIOR;"D.E.REG. CAMPINAS OESTE ";924957;25360;"EE MAGALI VALERIO-PROFA.     ";"CAMPINAS                               ";QM-DOCENTE;3;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;188524
INTERIOR;"D.E.REG. CAPIVARI ";18624;42862;"EE JOAQUIM PEDROSO ALVARENGA  ";"INDAIATUBA                             ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;281701
INTERIOR;"D.E.REG. CAPIVARI ";18624;42862;"EE JOAQUIM PEDROSO ALVARENGA  ";"INDAIATUBA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;30;31;139157
INTERIOR;"D.E.REG. CAPIVARI ";20801;42853;"EE FABIANO J.M.CAMARGO PADRE  ";"CAPIVARI                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;239446
INTERIOR;"D.E.REG. CAPIVARI ";20941;42858;"EE MASCARENHAS MORAES-GAL.   ";"ELIAS FAUSTO                           ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;214944
INTERIOR;"D.E.REG. CAPIVARI ";21155;43146;EE MANOEL DA COSTA NEVES-PROF.;"RIO DAS PEDRAS                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;17;31;253432
INTERIOR;"D.E.REG. CAPIVARI ";920083;13179;EE A.L.VIRGINELLI PRADO-PROFA.;"INDAIATUBA                             ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;433840
INTERIOR;"D.E.REG. CAPIVARI ";920666;17593;"EE JOSE DE CAMPOS-PROF.      ";"INDAIATUBA                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;499502
INTERIOR;D.E.REG. CARAGUATATUBA;0;39643;D.E.REG. CARAGUATATUBA;"CARAGUATATUBA                          ";QSE;1;3905;ASSESSOR II;C;1;0;0;0;0;0;0;0;1;31;480941
INTERIOR;D.E.REG. CARAGUATATUBA;11400;44283;"EE ISMAEL IGLESIAS            ";"CARAGUATATUBA                          ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;277268
INTERIOR;D.E.REG. CARAGUATATUBA;38763;50896;EE DIONISIA BUENO VELLOSO-PROF;"UBATUBA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;241419
INTERIOR;D.E.REG. CARAGUATATUBA;42092;57301;EE MARIA GEMMA S.OLIVEIRA-PROF;"ILHABELA                               ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;31;154071
INTERIOR;D.E.REG. CARAGUATATUBA;909919;77253;EE ANGELO BARROS ARAUJO-PROF.;"CARAGUATATUBA                          ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;31;0;0;0;31;31;497738
INTERIOR;D.E.REG. CATANDUVA;26578;44069;"EE ANTONIO CARLOS             ";"CATIGUA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;182787
INTERIOR;D.E.REG. CATANDUVA;26682;43993;"EE NICOLA MASTROCOLA          ";"CATANDUVA                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;352312
INTERIOR;D.E.REG. CATANDUVA;26736;44055;"EE GABRIEL HERNANDEZ          ";"ARIRANHA                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;137737
INTERIOR;D.E.REG. CATANDUVA;26736;44055;"EE GABRIEL HERNANDEZ          ";"ARIRANHA                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;20;31;208549
INTERIOR;D.E.REG. CATANDUVA;26748;43991;"EE PAULO DE LIMA CORREA       ";"CATANDUVA                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;30;31;143059
INTERIOR;D.E.REG. CATANDUVA;27923;44013;"EE MARIO FLORENCE-PROF.      ";"NOVO HORIZONTE                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;29;29;31;173915
INTERIOR;D.E.REG. CATANDUVA;28204;44172;"EE IZABEL LERRO ORTENBLAD     ";"NOVAIS                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;210453
INTERIOR;D.E.REG. CATANDUVA;65985;27604;EE CLEOMERIO JOSE CAMPI PROF.;"CATANDUVA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;1;0;0;0;0;0;0;2;31;497660
INTERIOR;D.E.REG. FERNANDOPOLIS;0;39695;D.E.REG. FERNANDOPOLIS;"FERNANDOPOLIS                          ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;0;7;31;263319
INTERIOR;D.E.REG. FERNANDOPOLIS;26876;43931;"EE ANTONIO TANURI-PROF.      ";"FERNANDOPOLIS                          ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;159594
INTERIOR;D.E.REG. FERNANDOPOLIS;26876;43931;"EE ANTONIO TANURI-PROF.      ";"FERNANDOPOLIS                          ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;164272
